hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
3,HDFCBANK.NS,BAJAJFINSV.NS,0.4064743926071697,0.10262400718410625,-0.00909518652931748,-0.0005133614682490049
3,ICICIBANK.NS,^NSEBANK,0.8107654320760751,0.1971713155149741,-0.00989972302621137,-0.001073567776771587
3,ICICIBANK.NS,^NSEI,0.6853422189371944,0.16666944783250037,-0.00989972302621137,-0.0009074897537603364
3,ICICIBANK.NS,AXISBANK.NS,0.613454040601047,0.1491868491279428,-0.00989972302621137,-0.0008122996670358995
3,ICICIBANK.NS,HDFCBANK.NS,0.5388214372727272,0.1310368294103147,-0.00989972302621137,-0.0007134755745672631
3,ICICIBANK.NS,DLF.NS,0.46117166256674597,0.11215305905886351,-0.00989972302621137,-0.0006106563216737912
3,ICICIBANK.NS,BAJAJFINSV.NS,0.4495208552078728,0.1093196809659196,-0.00989972302621137,-0.0005952290095820173
3,ICICIBANK.NS,BAJFINANCE.NS,0.4487210247528731,0.1091251689446098,-0.00989972302621137,-0.0005941699212570878
3,RELIANCE.NS,^NSEI,0.6757367216336178,0.3184077752916429,-0.003886153508364356,-0.0006805598211720592
3,DLF.NS,GODREJPROP.NS,0.703059249476117,0.1118567025157869,-0.013786402163899123,-0.0008481558170856458
3,DLF.NS,^NSEI,0.6646746683758347,0.10574971697719009,-0.013786402163899123,-0.0008018494698313293
3,DLF.NS,^NSEBANK,0.6121201119926072,0.09738828885631944,-0.013786402163899123,-0.0007384487639249573
3,DLF.NS,SBIN.NS,0.5517564105983596,0.08778442603161518,-0.013786402163899123,-0.0006656272705493962
3,DLF.NS,TMPV.NS,0.5070862210885546,0.0806774004103104,-0.013786402163899123,-0.0006117380981769526
3,DLF.NS,BAJAJFINSV.NS,0.4750691518687857,0.07558348579385145,-0.013786402163899123,-0.0005731133826568658
3,DLF.NS,ICICIBANK.NS,0.46117166256674597,0.07337239572180854,-0.013786402163899123,-0.0005563477453322822
3,DLF.NS,BAJFINANCE.NS,0.4525926076553232,0.07200746837918602,-0.013786402163899123,-0.0005459981548338393
3,DLF.NS,AXISBANK.NS,0.44863675293683075,0.07137809202893985,-0.013786402163899123,-0.000541225895321522
3,DLF.NS,M&M.NS,0.4382926989894737,0.06973235340014158,-0.013786402163899123,-0.0005287470472952197
3,DLF.NS,RELIANCE.NS,0.4302473357119399,0.06845233637819484,-0.013786402163899123,-0.0005190412911025628
3,SBIN.NS,^NSEBANK,0.7520125031024422,0.13124844631191734,-0.008611432791403811,-0.0006216304459151863
3,SBIN.NS,^NSEI,0.6511635479532141,0.11364731784542252,-0.008611432791403811,-0.0005382664317520397
3,BAJAJFINSV.NS,BAJFINANCE.NS,0.7796695089681975,0.15241047243392727,-0.01131396844097721,-0.0009484020013555342
3,BAJAJFINSV.NS,^NSEI,0.6364417700966231,0.12441218970519964,-0.01131396844097721,-0.0007741775733986243
3,BAJAJFINSV.NS,^NSEBANK,0.5745560766334992,0.1123147206248734,-0.01131396844097721,-0.0006988988625338445
3,BAJAJFINSV.NS,DLF.NS,0.4750691518687857,0.09286693020857914,-0.01131396844097721,-0.0005778814346746637
