Date,nifty_return,bank_return,oil_return,gold_return,fx_return,mean_market_return,market_dispersion,worst_asset_return,best_asset_return,negative_breadth,severe_loss_breadth,nifty_abs_move,nifty_vol_5d,nifty_vol_20d,bank_vol_20d,system_vol_20d,nifty_5d_return,bank_5d_return,isolation_score,pca_score,svm_score,ml_stress_score,stress_regime,iso_alert,pca_alert,svm_alert,model_agreement,downside_stress,ml_market_risk_score
2024-04-18,-0.0068652458503182,-0.0087470423307326,-0.0308106517644405,-0.0035552952260338,0.0010754389693181,-0.011812108047186095,0.009750539459910978,-0.0317852739961003,0.0033933996760842,0.9230769230769231,0.23076923076923078,0.0068652458503182,0.0063774319109229875,0.0063006228642465,0.0070618046722592,0.012623955080308833,-0.028569868528557696,-0.034087477688414025,78.43137254901961,60.639070442992015,65.28685548293392,69.15032679738562,NORMAL,False,False,False,0,70.38461538461539,69.52061337355454
2024-04-19,0.0068717686886063,0.0107224373160703,0.0049558324196596,0.0067581132458711,-0.0006077355175914,0.006836245519357867,0.012357747136862494,-0.0144625730253548,0.032829425990664,0.3076923076923077,0.0,0.0068717686886063,0.007206928504428466,0.0064820971327711535,0.007413873821475513,0.01264235804568513,-0.02666810644444184,-0.028833458128298628,20.11619462599855,2.4691358024691357,35.07625272331155,19.310094408133622,NORMAL,False,False,False,0,10.76923076923077,16.747835316462766
2024-04-22,0.0085519659829773,0.0073727015936142,-0.003488103411791,-0.0276017152549011,-0.0019115266003738,0.007568915770811008,0.01118434299532896,-0.0276017152549011,0.0242573924936349,0.15384615384615385,0.038461538461538464,0.0085519659829773,0.0087491899157349,0.0061869286992737105,0.0074351026451786595,0.012553078781872092,-0.008126326492964075,-0.013171178018946184,60.639070442992015,40.2323892519971,92.44734931009441,64.05954974582426,NORMAL,False,False,False,0,6.730769230769232,46.860915591307744
2024-04-23,0.0014147135985376,0.0009504617168756,0.0061557289755385,-0.0019295086588689,1.0796490006237391e-05,0.0016443933600917753,0.011827382618984522,-0.0360041048048586,0.0232329826592281,0.3076923076923077,0.038461538461538464,0.0014147135985376,0.00701697770279396,0.006186924016021822,0.00739817341723287,0.012587151711303417,0.00428779885509023,0.0041278166913489844,0.36310820624546114,60.71169208424111,8.49673202614379,20.907770515613656,NORMAL,False,False,False,0,12.115384615384617,18.270054745544943
2024-04-24,0.0015379287654238,0.004555946104515,-0.0065979252366933,-0.0013747266567858,-0.0012339888866889,0.00057754835289605,0.0057052024456705,-0.0112653601507416,0.0095385586565801,0.5,0.0,0.0015379287654238,0.006028149361324025,0.005984510161380903,0.007281669146862101,0.012368385616249962,0.011490931217467582,0.01482999206407265,20.406681190994917,0.6535947712418301,57.37109658678287,25.570079883805377,NORMAL,False,False,False,0,17.5,23.149055918663763
2024-04-25,0.0074969296067168,0.0063489430938596,0.0091776616186072,0.0022800812338674,0.0006879740757443,0.012277165859628415,0.016868741904834155,-0.0130073530037772,0.05995769046369,0.15384615384615385,0.0,0.0074969296067168,0.0034293702316999493,0.00613289746110338,0.007343557406819818,0.012749333167830713,0.026118563738276146,0.03028503676291483,51.779230210602755,32.82498184458969,41.539578794480754,43.02106027596224,NORMAL,False,False,False,0,5.384615384615385,31.730126808558182
2024-04-26,-0.0066636269808832,-0.0060603927261432,0.0033504700289501,0.0021461069169927,-0.0004655050675055,-0.006516950648724164,0.01892436927762475,-0.0772731463309179,0.0246757527606751,0.6538461538461539,0.15384615384615385,0.0066636269808832,0.006075891503751002,0.006269237317723702,0.00736720536132613,0.01320233782814507,0.012324433049623273,0.013177373938149994,46.04212055192448,87.8721859114016,37.03703703703704,55.88961510530139,NORMAL,False,False,False,0,58.269230769230774,56.603499804480194
2024-04-29,0.0099666225688024,0.0253728908431958,-0.0145498061169274,0.0045399405918915,0.0012063890628539,0.004486918733680515,0.019212564695088245,-0.0586559605135764,0.0471613510216208,0.3076923076923077,0.07692307692307693,0.0099666225688024,0.006451384736241298,0.0065177245857530345,0.009069500643647319,0.01356166896961575,0.013744381128163008,0.031281283688166406,69.49891067538127,88.74364560639071,42.846768336964416,67.27668845315905,NORMAL,False,False,False,0,13.461538461538463,51.132143455672875
2024-04-30,-0.0017025173156396,-0.0005523784638946,-0.0084714628041844,-0.0230237922096091,0.0005851785622481,-0.0003501845197304268,0.013185383740806115,-0.0230237922096091,0.045731315084639,0.5769230769230769,0.038461538461538464,0.0017025173156396,0.006756166747626238,0.006263695400329826,0.009035423349106104,0.013418090090277522,0.010588770090084187,0.029732904412588246,31.66303558460421,44.66230936819172,46.55047204066812,40.02904865649963,NORMAL,False,False,False,0,51.53846153846153,43.4818725210882
2024-05-02,0.001917712797214,-0.0033544558852556,-0.0363725539586667,0.0034040539236066,-0.0005356504688244,-0.0013691639545726068,0.013896603678174496,-0.0433978419819941,0.0197440150005685,0.5384615384615384,0.07692307692307693,0.001917712797214,0.006750019525485393,0.006142699261448563,0.008954554020301505,0.013386745076192487,0.010971986208578866,0.021624245808171905,12.563543936092955,21.13289760348584,8.206245461147423,13.827160493827162,NORMAL,False,False,False,0,36.53846153846153,20.640550807217473
2024-05-03,-0.0076098592965534,-0.0062460580288307,-0.0106395993712489,-8.696554285025915e-05,-1.1891428695065542e-06,-0.003514223916697329,0.009951734329396007,-0.0244584776965764,0.0146089184501099,0.6538461538461539,0.11538461538461539,0.0076098592965534,0.007156732604499749,0.006400233740872439,0.009118817715476736,0.013356032874805154,-0.0041869090038707535,0.008838066013156842,8.424110384894698,13.144517066085692,4.8656499636891795,8.772694262890342,NORMAL,False,False,False,0,56.92307692307692,23.217809060946315
2024-05-06,-0.0014749338156797,-0.0005774315140434,0.0047369446126082,0.0098304035042409,-0.0003153976530499,0.0050561416732874025,0.023226576459186462,-0.028444391530799,0.1062575639442975,0.4230769230769231,0.038461538461538464,0.0014749338156797,0.006437282977751642,0.006406622149329945,0.009130073369359573,0.013702418045691655,0.001014721299233523,0.014403212974561708,67.10239651416123,85.69353667392883,50.326797385620914,67.64705882352942,NORMAL,False,False,False,0,46.15384615384615,61.19909502262444
2024-05-07,-0.006246985595782,-0.0124745979471282,-0.0012742877069052,-0.0027567824841308,0.0011130242040673,-0.004926785696119791,0.01752002438963465,-0.0351707233413062,0.0546050975159257,0.6923076923076923,0.15384615384615385,0.006246985595782,0.003872472956721289,0.0064972897276834455,0.009433212411232706,0.014108716247071653,-0.015055176552287719,-0.023039374570689386,46.33260711692084,28.685548293391435,6.245461147421931,29.01234567901234,NORMAL,False,False,False,0,59.61538461538461,38.19325735992402
2024-05-08,0.0,-0.0054726742469288,0.0077826056612289,-0.0006910217473075,-3.4731911232155355e-05,-0.0011237970356249712,0.011778085406669109,-0.0321608387724176,0.0238227506282919,0.5769230769230769,0.038461538461538464,0.0,0.00408657579241523,0.006497437230213134,0.009282933386261176,0.014168817844147816,-0.013375431139767469,-0.027848966531198727,13.725490196078432,9.005083514887437,10.74800290486565,11.4161220043573,NORMAL,False,False,False,0,36.53846153846153,18.95282386458857
2024-05-09,-0.0154691178119045,-0.0111035171549747,0.0034182083778075,0.0079961960663561,-6.708975869351708e-05,-0.010135986175515314,0.01577692406682093,-0.0419001153493142,0.0179824468570564,0.7307692307692307,0.23076923076923078,0.0154691178119045,0.006096408325815776,0.007073483632745433,0.009562204103822504,0.014463883881881863,-0.030496871388263846,-0.03540757948668216,73.56572258533043,52.868554829339146,23.602033405954977,52.36746550472041,NORMAL,False,False,False,0,63.653846153846146,55.75337969945812
2024-05-10,0.004449469144939,-0.001406608361242,-0.0126167041767324,0.0150936708108073,-5.877603433246392e-05,0.0021342923474628518,0.011781978305304652,-0.0240987105047082,0.0194071799934492,0.4230769230769231,0.038461538461538464,0.004449469144939,0.007583573787094418,0.007200231146214757,0.009511994725977144,0.014536259754487846,-0.018715661384810844,-0.030710142554203346,15.976761074800292,3.848946986201888,15.686274509803921,12.251270878721858,NORMAL,False,False,False,0,31.153846153846153,17.922043461259143
2024-05-13,0.0022149680905385,0.0070221903124942,0.0109890184880716,-0.0131795507659959,0.0007836960506215,-0.00010419921430206979,0.019329087379990676,-0.0830268670178953,0.0281127639343574,0.46153846153846156,0.038461538461538464,0.0022149680905385,0.008026701740354358,0.007102927870385237,0.009584223533254662,0.014898348820808767,-0.015089470040977493,-0.02333965024278195,69.06318082788671,98.18445896877269,63.97966594045026,76.27450980392157,ELEVATED,False,True,False,1,17.5,58.6421568627451
2024-05-14,0.0051483245877055,0.0022060441470586,-0.0139030089146848,0.0074054209855376,-0.0002310974397234,0.004042353677046746,0.011752886751876248,-0.0139030089146848,0.0392125379746524,0.38461538461538464,0.0,0.0051483245877055,0.008482760803971312,0.00692445508539455,0.009449838322559868,0.01475491343456962,-0.0037955561315994313,-0.008820529000368116,1.016702977487291,22.585330428467685,2.6870007262164126,7.988380537400146,NORMAL,False,False,False,0,13.461538461538462,9.63032791464164
2024-05-15,-0.0007786004689536,-0.0035938566533401,0.0078185162342707,0.0149995964531866,0.0002239331040281,-0.0013871501647837,0.008420142289826526,-0.0179858218108706,0.0149995964531866,0.5384615384615384,0.0,0.0007786004689536,0.008473121653009296,0.006486776077037509,0.008746570897373272,0.014344752651889652,-0.004571201378769096,-0.006948036027781601,9.15032679738562,27.0878721859114,33.11546840958606,21.721132897603486,NORMAL,False,False,False,0,48.84615384615384,29.858639182168588
2024-05-16,0.0091573776762647,0.0060729094813092,0.0076307532045545,-0.0036421280821004,-0.0014259637015463,0.007608932806925747,0.011126827822587088,-0.021120336918872,0.0301654548054055,0.23076923076923078,0.038461538461538464,0.0091573776762647,0.0036787647480591673,0.006670237480130783,0.008729684536716178,0.014287475631115265,0.020327888392349003,0.010300568352035633,8.714596949891067,60.20334059549746,14.742193173565724,25.96949891067538,NORMAL,False,False,False,0,9.423076923076923,21.00557231439584
2024-05-17,0.002778540343975,0.0028888323478224,0.0104757562349329,0.0135293912486869,0.0007793581327164,0.002836582833777558,0.01418686539697358,-0.0171368057979246,0.0602299397863259,0.46153846153846156,0.0,0.002778540343975,0.0037078565265777938,0.006447339107981498,0.008460946168555028,0.014133011605698494,0.018630545412425148,0.014646367378973402,16.19462599854757,17.719680464778502,18.082788671023962,17.218591140159766,NORMAL,False,False,False,0,16.153846153846153,16.89916764426568
2024-05-21,0.0028020516676037,-0.0014018146058576,-0.0099924487479253,0.0039383136523922,-0.0018581259717823,-0.0010521012900279697,0.007647536594279452,-0.0224165586666756,0.0156508498133209,0.5769230769230769,0.038461538461538464,0.0028020516676037,0.0036578688510550098,0.006317778571818343,0.008166995513823376,0.013922026651189395,0.0192272450061739,0.006158584218469265,4.793028322440087,20.043572984749456,27.66884531590414,16.23093681917211,NORMAL,False,False,False,0,36.53846153846153,22.323194234958937
2024-05-22,0.00305161547495,-0.0055413106907054,-0.0213222608611782,-0.0134203248359785,2.161119914312337e-05,0.001180782345496809,0.010050250542684389,-0.0213222608611782,0.0243216930314529,0.38461538461538464,0.038461538461538464,0.00305161547495,0.003587241333642225,0.006081275751879864,0.008107591927273103,0.013766285766316121,0.01710116768972436,-0.0016193249455456193,11.982570806100219,67.3202614379085,41.75744371822803,37.51633986928104,NORMAL,False,False,False,0,29.807692307692307,35.20374560080442
2024-05-23,0.016366619608483,0.0206490601551858,-0.0090240679514775,-0.0226853977396452,-0.0005965844054759,0.010711958069149225,0.015221266909121041,-0.0287143705876995,0.0349656103167659,0.19230769230769232,0.07692307692307693,0.016366619608483,0.005984953538604701,0.0070315640878171725,0.009346175343571652,0.014110189009830364,0.03455317919512502,0.0226716329235932,83.36964415395788,76.18010167029774,70.51561365286855,77.35657225853303,ELEVATED,False,False,False,0,9.423076923076923,56.9765236578962
2024-05-24,-0.0004593757337192,0.0041634754431041,0.0110576095193244,-0.0010706638115631,0.0002318126697076,-0.0028878187784907726,0.008334950190634374,-0.0276223433392119,0.0164813562772412,0.7307692307692307,0.038461538461538464,0.0004593757337192,0.006567428451243904,0.007042885765701689,0.009338430156219869,0.014192407230680734,0.02469441679203599,0.020730696031834972,17.356572258533042,60.130718954248366,35.439360929557004,35.61365286855482,NORMAL,False,False,False,0,41.92307692307692,37.50648008491145
2024-05-27,-0.0010737589261899,0.0063333041391455,0.0,0.0,-0.0028119779984729,-0.0004132493423219689,0.01188283028244116,-0.0241560224194273,0.0388382068981465,0.5,0.038461538461538464,0.0010737589261899,0.007085238526889312,0.006901939065069274,0.009337945845809069,0.01369556250549729,0.020757924939511785,0.02423644659522295,5.228758169934641,24.76397966594045,6.608569353667393,11.50326797385621,NORMAL,False,False,False,0,33.84615384615385,18.2061337355455
2024-05-28,-0.0019317094176221,-0.0028337508276103,0.0271487464901054,0.0097320262258842,0.0011257766756711,-0.0015292028353553076,0.010735434845708306,-0.0267061767662036,0.0271487464901054,0.6153846153846154,0.07692307692307693,0.0019317094176221,0.007605457630358727,0.006710393462928789,0.009239696963378041,0.013194002613501442,0.015939402545706027,0.022767746482434514,10.021786492374728,26.57952069716776,19.24473493100944,17.75599128540305,NORMAL,False,False,False,0,54.23076923076924,28.6984246690129
2024-05-29,-0.008015115627261,-0.0130396593428343,-0.0075159521528118,-0.0063263852974929,0.0007312301908786,-0.007543392434186539,0.007488042431286837,-0.0221392881548058,0.0095909772848412,0.8461538461538461,0.038461538461538464,0.008015115627261,0.009116302875819592,0.00665800922533621,0.007786436194043287,0.01266737638560725,0.004730479684053934,0.015055943834700436,52.94117647058824,74.7276688453159,51.053013798111834,58.910675381263616,NORMAL,False,False,False,0,60.96153846153847,59.52593430534607
2024-05-30,-0.0095155996581792,0.0037318547662894,-0.0166603513681247,0.0011109060639156,0.0019121510810247,-0.011770850998064662,0.011533840797615125,-0.030723154737553,0.0106170218636034,0.7307692307692307,0.19230769230769232,0.0095155996581792,0.0042344273033883524,0.006993567973327777,0.007855507833261114,0.01293102491860683,-0.02085542020421527,-0.0017685559404333473,53.812636165577345,85.18518518518519,38.56209150326798,58.64923747276689,NORMAL,False,False,False,0,47.30769230769231,55.24677392324452
